160001,625,CENTURYTEX,CENTURY TEXTILES,0,,0,0.05,1,EQ,NSE,NSE
160257,626,691AP39-SG,SDL AP 6.91% 2039,0,,0,0.01,100,EQ,NSE,NSE
160769,628,CESC,CESC,0,,0,0.01,1,EQ,NSE,NSE
161025,629,691MP40-SG,SDL MP 6.91% 2040,0,,0,0.01,100,EQ,NSE,NSE
161281,630,694TS50A-SG,SDL TS 6.94% 2050,0,,0,0.01,100,EQ,NSE,NSE
162305,634,IGARASHI,IGARASHI MOTORS INDIA,0,,0,0.05,1,EQ,NSE,NSE
163073,637,CHAMBLFERT,CHAMBAL FERTILIZERS,0,,0,0.05,1,EQ,NSE,NSE
164609,643,SUULD-BE,SUUMAYA INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
165121,645,DNAMEDIA-BE,DILIGENT MEDIA CORP,0,,0,0.01,1,EQ,NSE,NSE
170497,666,INNOVANA-SM,INNOVANA THINKLABS,0,,0,0.05,200,EQ,NSE,NSE
173057,676,EXIDEIND,EXIDE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
175361,685,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,0,,0,0.05,1,EQ,NSE,NSE
177665,694,CIPLA,CIPLA,0,,0,0.05,1,EQ,NSE,NSE
179457,701,HEMIPROP,HEMISPHERE PROP IND,0,,0,0.01,1,EQ,NSE,NSE
182785,714,SHALBY,SHALBY,0,,0,0.05,1,EQ,NSE,NSE
183041,715,HEUBACHIND,HEUBACH COLORANTS IND,0,,0,0.05,1,EQ,NSE,NSE
183297,716,SHRADHA-BE,SHRADHA INFRAPROJECTS,0,,0,0.01,1,EQ,NSE,NSE
184833,722,SBIETFPB,SBIAMC - SBIETFPB,0,,0,0.01,1,EQ,NSE,NSE
186625,729,SGBDEC25XI-GB,2.50%GOLDBONDS 2025 SR-XI,0,,0,0.01,1,EQ,NSE,NSE
189185,739,COROMANDEL,COROMANDEL INTERNTL.,0,,0,0.05,1,EQ,NSE,NSE
189441,740,SBIETFIT,SBIAMC - SBIETFIT,0,,0,0.01,1,EQ,NSE,NSE
189953,742,COSMOFIRST,COSMO FIRST,0,,0,0.05,1,EQ,NSE,NSE
190977,746,687AP35-SG,SDL AP 6.87% 2035,0,,0,0.01,100,EQ,NSE,NSE
192513,752,524AS24-SG,SDL AS 5.24% 2024,0,,0,0.01,100,EQ,NSE,NSE
193025,754,656AS30-SG,SDL AS 6.56% 2030,0,,0,0.01,100,EQ,NSE,NSE
193281,755,527BR24-SG,SDL BR 5.27% 2024,0,,0,0.01,100,EQ,NSE,NSE
193793,757,CRISIL,CRISIL,0,,0,0.05,1,EQ,NSE,NSE
194049,758,651KA30-SG,SDL KA 6.51% 2030,0,,0,0.01,100,EQ,NSE,NSE
194561,760,CGPOWER,CG POWER AND IND SOL,0,,0,0.05,1,EQ,NSE,NSE
194817,761,662JH30-SG,SDL JH 6.62% 2030,0,,0,0.01,100,EQ,NSE,NSE
196353,767,689MP40-SG,SDL MP 6.89% 2040,0,,0,0.01,100,EQ,NSE,NSE
197633,772,DABUR,DABUR INDIA,0,,0,0.05,1,EQ,NSE,NSE
197889,773,647MH28-SG,SDL MH 6.47% 2028,0,,0,0.01,100,EQ,NSE,NSE
198657,776,656MH30-SG,SDL MH 6.56% 2030,0,,0,0.01,100,EQ,NSE,NSE
199425,779,654UP30-SG,SDL UP 6.54% 2030,0,,0,0.01,100,EQ,NSE,NSE
199937,781,DALMIASUG,DALMIA BHARAT SUG IN,0,,0,0.05,1,EQ,NSE,NSE
200193,782,662KA32-SG,SDL KA 6.62% 2032,0,,0,0.01,100,EQ,NSE,NSE
203521,795,SGBDEC2512-GB,2.50%GOLDBONDS2025 SR-XII,0,,0,0.01,1,EQ,NSE,NSE
205825,804,SHIVATEX,SHIVA TEXYARN,0,,0,0.01,1,EQ,NSE,NSE
207105,809,BSHSL,BOMBAY SUPER HYBRID SEEDS,0,,0,0.01,1,EQ,NSE,NSE
207617,811,DCMSHRIRAM,DCM SHRIRAM,0,,0,0.05,1,EQ,NSE,NSE
209153,817,DCW,DCW,0,,0,0.01,1,EQ,NSE,NSE
210433,822,BANKA,BANKA BIOLOO,0,,0,0.01,1,EQ,NSE,NSE
211713,827,DEEPAKFERT,DEEPAK FERTILIZERS & PETR,0,,0,0.05,1,EQ,NSE,NSE
213505,834,SGBOC28VII-GB,2.50%GOLDBONDS2028SR-VII,0,,0,0.01,1,EQ,NSE,NSE
213761,835,538CG25-SG,SDL CG 5.38% 2025,0,,0,0.01,100,EQ,NSE,NSE
214017,836,575PY26-SG,SDL PY 5.75% 2026,0,,0,0.01,100,EQ,NSE,NSE
214273,837,61RJ27-SG,SDL RJ 6.1% 2027,0,,0,0.01,100,EQ,NSE,NSE
214529,838,645HP29-SG,SDL HP 6.45% 2029,0,,0,0.01,100,EQ,NSE,NSE
215041,840,651HP30-SG,SDL HP 6.51% 2030,0,,0,0.01,100,EQ,NSE,NSE
215809,843,64KA30B-SG,SDL KA 6.4% 2030,0,,0,0.01,100,EQ,NSE,NSE
216577,846,64GJ30A-SG,SDL GJ 6.4% 2030,0,,0,0.01,100,EQ,NSE,NSE
216833,847,SMVD-SM,SMVD POLY PACK,0,,0,0.05,4040,EQ,NSE,NSE
217345,849,642UP30-SG,SDL UP 6.42% 2030,0,,0,0.01,100,EQ,NSE,NSE
218113,852,642GA30-SG,SDL GA 6.42% 2030,0,,0,0.01,100,EQ,NSE,NSE
218369,853,644UK30-SG,SDL UK 6.44% 2030,0,,0,0.01,100,EQ,NSE,NSE
218881,855,645RJ30-SG,SDL RJ 6.45% 2030,0,,0,0.01,100,EQ,NSE,NSE
219393,857,DHAMPURSUG,DHAMPUR SUGAR MILLS,0,,0,0.01,1,EQ,NSE,NSE
219649,858,655TR30-SG,SDL TR 6.55% 2030,0,,0,0.01,100,EQ,NSE,NSE
220417,861,648KA31-SG,SDL KA 6.48% 2031,0,,0,0.01,100,EQ,NSE,NSE
220673,862,SGBDEC2513-GB,2.50%GOLDBONDS2025SR-XIII,0,,0,0.01,1,EQ,NSE,NSE
221185,864,655AP33-SG,SDL AP 6.55% 2033,0,,0,0.01,100,EQ,NSE,NSE
221953,867,672HR35-SG,SDL HR 6.72% 2035,0,,0,0.01,100,EQ,NSE,NSE
223745,874,ASTRON,ASTRON PAPER BORD MIL,0,,0,0.01,1,EQ,NSE,NSE
224257,876,677AP38-SG,SDL AP 6.77% 2038,0,,0,0.01,100,EQ,NSE,NSE
224513,877,676PN40-SG,SDL PN 6.76% 2040,0,,0,0.01,100,EQ,NSE,NSE
224769,878,678TS50-SG,SDL TS 6.78% 2050,0,,0,0.01,100,EQ,NSE,NSE
225537,881,DRREDDY,DR. REDDY S LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE
229377,896,KHAICHEM,KHAITAN CHEM & FERT,0,,0,0.01,1,EQ,NSE,NSE
232961,910,EICHERMOT,EICHER MOTORS,0,,0,0.05,1,EQ,NSE,NSE
233729,913,EQUITASBNK,EQUITAS SMALL FIN BNK,0,,0,0.01,1,EQ,NSE,NSE
234497,916,EIDPARRY,EID PARRY INDIA,0,,0,0.05,1,EQ,NSE,NSE
235265,919,EIHOTEL,EIH,0,,0,0.05,1,EQ,NSE,NSE
237057,926,ORCHPHARMA,ORCHID PHARMA,0,,0,0.05,1,EQ,NSE,NSE
237569,928,ELECTCAST,ELECTROSTEEL CASTINGS,0,,0,0.01,1,EQ,NSE,NSE
239617,936,DPABHUSHAN,D. P. ABHUSHAN,0,,0,0.05,1,EQ,NSE,NSE
239873,937,ELGIEQUIP,ELGI EQUIPMENTS,0,,0,0.05,1,EQ,NSE,NSE
240641,940,PGHL,PROCTER & GAMBLE HEALTH L,0,,0,0.05,1,EQ,NSE,NSE
241921,945,SGBJAN26-GB,2.50%GOLDBONDS2026SR-XIV,0,,0,0.01,1,EQ,NSE,NSE
243969,953,622GS2035-GS,GOI LOAN  6.22% 2035,0,,0,0.01,1,EQ,NSE,NSE
244481,955,ESABINDIA,ESAB INDIA,0,,0,0.05,1,EQ,NSE,NSE
244737,956,667GS2050-GS,GOI LOAN  6.67% 2050,0,,0,0.01,1,EQ,NSE,NSE
245249,958,ESCORTS,ESCORTS KUBOTA,0,,0,0.05,1,EQ,NSE,NSE
247553,967,SUBEXLTD,SUBEX,0,,0,0.01,1,EQ,NSE,NSE
248065,969,675RJ30-SG,SDL RJ 6.75% 2030,0,,0,0.01,100,EQ,NSE,NSE
248577,971,535CG25-SG,SDL CG 5.35% 2025,0,,0,0.01,100,EQ,NSE,NSE
248833,972,64KA30C-SG,SDL KA 6.4% 2030,0,,0,0.01,100,EQ,NSE,NSE
249089,973,64MH30-SG,SDL MH 6.4% 2030,0,,0,0.01,100,EQ,NSE,NSE
249857,976,643AP30-SG,SDL AP 6.43% 2030,0,,0,0.01,100,EQ,NSE,NSE
251137,981,EPL,EPL,0,,0,0.05,1,EQ,NSE,NSE
251393,982,646GJ30-SG,SDL GJ 6.46% 2030,0,,0,0.01,100,EQ,NSE,NSE
252161,985,648AS30-SG,SDL AS 6.48% 2030,0,,0,0.01,100,EQ,NSE,NSE
252929,988,648MZ30-SG,SDL MZ 6.48% 2030,0,,0,0.01,100,EQ,NSE,NSE
253697,991,65NL30-SG,SDL NL 6.5% 2030,0,,0,0.01,100,EQ,NSE,NSE
254209,993,EVERESTIND,EVEREST INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
254465,994,652PY30-SG,SDL PY 6.52% 2030,0,,0,0.01,100,EQ,NSE,NSE
255233,997,659UP30-SG,SDL UP 6.59% 2030,0,,0,0.01,100,EQ,NSE,NSE
255745,999,EUROTEXIND,EUROTEX INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
256001,1000,656MH32-SG,SDL MH 6.56% 2032,0,,0,0.01,100,EQ,NSE,NSE
256257,1001,94SFL28-YL,,0,,0,0.01,1,EQ,NSE,NSE
257025,1004,679AP34-SG,SDL AP 6.79% 2034,0,,0,0.01,100,EQ,NSE,NSE
257537,1006,675KA35-SG,SDL KA 6.75% 2035,0,,0,0.01,100,EQ,NSE,NSE
257793,1007,679PN35-SG,SDL PN 6.79% 2035,0,,0,0.01,100,EQ,NSE,NSE
258049,1008,FACT,FACT,0,,0,0.05,1,EQ,NSE,NSE
258305,1009,68JK35-SG,SDL JK 6.8% 2035,0,,0,0.01,100,EQ,NSE,NSE
258817,1011,SCHAEFFLER,SCHAEFFLER INDIA,0,,0,0.05,1,EQ,NSE,NSE
259073,1012,676MP40-SG,SDL MP 6.76% 2040,0,,0,0.01,100,EQ,NSE,NSE
259841,1015,688WB40-SG,SDL WB 6.88% 2040,0,,0,0.01,100,EQ,NSE,NSE
260609,1018,68TS50-SG,SDL TS 6.8% 2050,0,,0,0.01,100,EQ,NSE,NSE
261889,1023,FEDERALBNK,FEDERAL BANK,0,,0,0.01,1,EQ,NSE,NSE
263681,1030,AARON,AARON INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
265729,1038,FINCABLES,FINOLEX CABLES,0,,0,0.05,1,EQ,NSE,NSE
266497,1041,FINPIPE,FINOLEX INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
267265,1044,AXISBNKETF,AXISAMC - AXISBNKETF,0,,0,0.01,1,EQ,NSE,NSE
269569,1053,UFLEX,UFLEX,0,,0,0.05,1,EQ,NSE,NSE
269825,1054,515GS2025-GS,GOI LOAN  5.15% 2025,0,,0,0.01,1,EQ,NSE,NSE
274177,1071,512BR24-SG,SDL BR 5.12% 2024,0,,0,0.01,100,EQ,NSE,NSE
274689,1073,FOSECOIND,FOSECO INDIA,0,,0,0.05,1,EQ,NSE,NSE
274945,1074,655GA30-SG,SDL GA 6.55% 2030,0,,0,0.01,100,EQ,NSE,NSE
275201,1075,65GJ30-SG,SDL GJ 6.5% 2030,0,,0,0.01,100,EQ,NSE,NSE
275457,1076,ZENSARTECH,ZENSAR TECHNOLOGIES ,0,,0,0.05,1,EQ,NSE,NSE
275713,1077,659HR30-SG,SDL HR 6.59% 2030,0,,0,0.01,100,EQ,NSE,NSE
276481,1080,647KA30-SG,SDL KA 6.47% 2030,0,,0,0.01,100,EQ,NSE,NSE
277249,1083,661RJ30-SG,SDL RJ 6.61% 2030,0,,0,0.01,100,EQ,NSE,NSE
277505,1084,66SK30-SG,SDL SK 6.6% 2030,0,,0,0.01,100,EQ,NSE,NSE
277761,1085,GABRIEL,GABRIEL INDIA,0,,0,0.05,1,EQ,NSE,NSE
278017,1086,66UP30-SG,SDL UP 6.6% 2030,0,,0,0.01,100,EQ,NSE,NSE
279041,1090,684MZ34-SG,SDL MZ 6.84% 2034,0,,0,0.01,100,EQ,NSE,NSE
279553,1092,675KA34-SG,SDL KA 6.75% 2034,0,,0,0.01,100,EQ,NSE,NSE
280321,1095,679MP40-SG,SDL MP 6.79% 2040,0,,0,0.01,100,EQ,NSE,NSE
281089,1098,68TS50A-SG,SDL TS 6.8% 2050,0,,0,0.01,100,EQ,NSE,NSE
281601,1100,GARFIBRES,GARWARE TECH FIBRES,0,,0,0.05,1,EQ,NSE,NSE
284161,1110,DANGEE,DANGEE DUMS,0,,0,0.01,1,EQ,NSE,NSE
288513,1127,GHCL,GHCL,0,,0,0.05,1,EQ,NSE,NSE
290305,1134,APOLLO,APOLLO MICRO SYSTEMS,0,,0,0.01,1,EQ,NSE,NSE
290561,1135,GTECJAINX-BE,G-TEC JAINX EDUCATION,0,,0,0.01,1,EQ,NSE,NSE
291585,1139,GICHSGFIN,GIC HOUSING FINANCE,0,,0,0.01,1,EQ,NSE,NSE
292353,1142,GINNIFILA,GINNI FILAMENTS,0,,0,0.01,1,EQ,NSE,NSE
293121,1145,GIPCL,GUJ IND POW CO.,0,,0,0.01,1,EQ,NSE,NSE
295169,1153,GLAXO,GLAXOSMITHKLINE PHARMA LT,0,,0,0.05,1,EQ,NSE,NSE
296193,1157,654AR30-SG,SDL AR 6.54% 2030,0,,0,0.01,100,EQ,NSE,NSE
296449,1158,649KA30A-SG,SDL KA 6.49% 2030,0,,0,0.01,100,EQ,NSE,NSE
296961,1160,654RJ30A-SG,SDL RJ 6.54% 2030,0,,0,0.01,100,EQ,NSE,NSE
297473,1162,GTL,GTL,0,,0,0.01,1,EQ,NSE,NSE
297729,1163,66AS30-SG,SDL AS 6.6% 2030,0,,0,0.01,100,EQ,NSE,NSE
297985,1164,NEWGEN,NEWGEN SOFTWARE TECH,0,,0,0.05,1,EQ,NSE,NSE
298241,1165,66PN30-SG,SDL PN 6.6% 2030,0,,0,0.01,100,EQ,NSE,NSE
298497,1166,672KA33-SG,SDL KA 6.72% 2033,0,,0,0.01,100,EQ,NSE,NSE
299009,1168,GMBREW,G M BREWERIES,0,,0,0.05,1,EQ,NSE,NSE
299265,1169,678WB35-SG,SDL WB 6.78% 2035,0,,0,0.01,100,EQ,NSE,NSE
300033,1172,681TR35-SG,SDL TR 6.81% 2035,0,,0,0.01,100,EQ,NSE,NSE
300545,1174,GNFC,GUJ NAR VAL FER & CHEM L,0,,0,0.05,1,EQ,NSE,NSE
302337,1181,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,0,,0,0.05,1,EQ,NSE,NSE
303361,1185,AMBER,AMBER ENTERPRISES (I),0,,0,0.05,1,EQ,NSE,NSE
303617,1186,GLAND,GLAND PHARMA,0,,0,0.05,1,EQ,NSE,NSE
304641,1190,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,0,,0,0.05,1,EQ,NSE,NSE
306177,1196,KANSAINER,KANSAI NEROLAC PAINTS,0,,0,0.05,1,EQ,NSE,NSE
307201,1200,ESG,MIRAEAMC - MAESGETF,0,,0,0.01,1,EQ,NSE,NSE
308993,1207,53BR25-SG,SDL BR 5.3% 2025,0,,0,0.01,100,EQ,NSE,NSE
309505,1209,532CG25-SG,SDL CG 5.32% 2025,0,,0,0.01,100,EQ,NSE,NSE
309761,1210,532AS25-SG,SDL AS 5.32% 2025,0,,0,0.01,100,EQ,NSE,NSE
310273,1212,635MH28-SG,SDL MH 6.35% 2028,0,,0,0.01,100,EQ,NSE,NSE
310785,1214,DELTAMAGNT,DELTA MANUFACTURING,0,,0,0.01,1,EQ,NSE,NSE
311041,1215,653HP29-SG,SDL HP 6.53% 2029,0,,0,0.01,100,EQ,NSE,NSE
311297,1216,PRAXIS-BE,PRAXIS HOME RETAIL,0,,0,0.01,1,EQ,NSE,NSE
312577,1221,66HP30-SG,SDL HP 6.6% 2030,0,,0,0.01,100,EQ,NSE,NSE
314113,1227,65KA30A-SG,SDL KA 6.5% 2030,0,,0,0.01,100,EQ,NSE,NSE
315137,1231,SOLEX-SM,SOLEX ENERGY,0,,0,0.05,250,EQ,NSE,NSE
315393,1232,GRASIM,GRASIM INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
315649,1233,65GJ30A-SG,SDL GJ 6.5% 2030,0,,0,0.01,100,EQ,NSE,NSE
316161,1235,GREAVESCOT,GREAVES COTTON,0,,0,0.01,1,EQ,NSE,NSE
316417,1236,652MH30-SG,SDL MH 6.52% 2030,0,,0,0.01,100,EQ,NSE,NSE
316673,1237,657GA30-SG,SDL GA 6.57% 2030,0,,0,0.01,100,EQ,NSE,NSE
317185,1239,658UP30-SG,SDL UP 6.58% 2030,0,,0,0.01,100,EQ,NSE,NSE
317697,1241,659RJ30A-SG,SDL RJ 6.59% 2030,0,,0,0.01,100,EQ,NSE,NSE
318977,1246,664AS30-SG,SDL AS 6.64% 2030,0,,0,0.01,100,EQ,NSE,NSE
319233,1247,GSFC,GUJ STATE FERT & CHEM,0,,0,0.01,1,EQ,NSE,NSE
319489,1248,666KA32-SG,SDL KA 6.66% 2032,0,,0,0.01,100,EQ,NSE,NSE
320001,1250,CASTROLIND,CASTROL INDIA,0,,0,0.01,1,EQ,NSE,NSE
320257,1251,667MH32-SG,SDL MH 6.67% 2032,0,,0,0.01,100,EQ,NSE,NSE
320769,1253,67JK32-SG,SDL JK 6.7% 2032,0,,0,0.01,100,EQ,NSE,NSE
321025,1254,673TN40-SG,SDL TN 6.73% 2040,0,,0,0.01,100,EQ,NSE,NSE
321537,1256,673TS50-SG,SDL TS 6.73% 2050,0,,0,0.01,100,EQ,NSE,NSE
324353,1267,GUJALKALI,GUJARAT ALKALIES & CHEM,0,,0,0.05,1,EQ,NSE,NSE
325121,1270,AMBUJACEM,AMBUJA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE
326657,1276,VASA-ST,VASA RETAIL & OVERSEA,0,,0,0.05,4000,EQ,NSE,NSE
329985,1289,GFLLIMITED,GFL,0,,0,0.01,1,EQ,NSE,NSE
336641,1315,GALAXYSURF,GALAXY SURFACTANTS,0,,0,0.05,1,EQ,NSE,NSE
339713,1327,HCL-INSYS,HCL INFOSYSTEMS,0,,0,0.01,1,EQ,NSE,NSE
341249,1333,HDFCBANK,HDFC BANK,0,,0,0.05,1,EQ,NSE,NSE
341505,1334,MARINE-BE,MARINE ELECTRICAL (I),0,,0,0.01,1,EQ,NSE,NSE
342017,1336,HEG,HEG,0,,0,0.05,1,EQ,NSE,NSE
342529,1338,SDBL,SOM DIST & BREW,0,,0,0.01,1,EQ,NSE,NSE
343297,1341,585GS2030-GS,GOI LOAN  5.85% 2030,0,,0,0.01,1,EQ,NSE,NSE
343553,1342,SGBN28VIII-GB,2.5%GOLDBONDS2028SR-VIII,0,,0,0.01,1,EQ,NSE,NSE
345089,1348,HEROMOTOCO,HERO MOTOCORP,0,,0,0.05,1,EQ,NSE,NSE
346369,1353,AMJUMBO-SM,A AND M JUMBO BAGS,0,,0,0.05,8000,EQ,NSE,NSE
348161,1360,HIMATSEIDE,HIMATSINGKA SEIDE,0,,0,0.01,1,EQ,NSE,NSE
348417,1361,622KL27-SG,SDL KL 6.22% 2027,0,,0,0.01,100,EQ,NSE,NSE
348673,1362,64AP28-SG,SDL AP 6.4% 2028,0,,0,0.01,100,EQ,NSE,NSE
348929,1363,HINDALCO,HINDALCO  INDUSTRIES ,0,,0,0.05,1,EQ,NSE,NSE
349185,1364,649GJ29-SG,SDL GJ 6.49% 2029,0,,0,0.01,100,EQ,NSE,NSE
349441,1365,653KA30-SG,SDL KA 6.53% 2030,0,,0,0.01,100,EQ,NSE,NSE
350209,1368,66MN30-SG,SDL MN 6.6% 2030,0,,0,0.01,100,EQ,NSE,NSE
350465,1369,662RJ30-SG,SDL RJ 6.62% 2030,0,,0,0.01,100,EQ,NSE,NSE
351233,1372,HINDCOMPOS,HINDUSTAN COMPOSITES,0,,0,0.05,1,EQ,NSE,NSE
351489,1373,665JK30-SG,SDL JK 6.65% 2030,0,,0,0.01,100,EQ,NSE,NSE
352001,1375,HCC,HINDUSTAN CONSTRUCTION CO,0,,0,0.01,1,EQ,NSE,NSE
352257,1376,668JH32-SG,SDL JH 6.68% 2032,0,,0,0.01,100,EQ,NSE,NSE
352769,1378,668AP33-SG,SDL AP 6.68% 2033,0,,0,0.01,100,EQ,NSE,NSE
353025,1379,669KA37-SG,SDL KA 6.69% 2037,0,,0,0.01,100,EQ,NSE,NSE
353281,1380,855IREDA29-N2,,0,,0,0.01,1,EQ,NSE,NSE
353793,1382,673PN40-SG,SDL PN 6.73% 2040,0,,0,0.01,100,EQ,NSE,NSE
354049,1383,855IREDA34-N3,,0,,0,0.01,1,EQ,NSE,NSE
354817,1386,674TS50-SG,SDL TS 6.74% 2050,0,,0,0.01,100,EQ,NSE,NSE
356097,1391,880IREDA29-N5,,0,,0,0.01,1,EQ,NSE,NSE
356609,1393,880IREDA34-N6,,0,,0,0.01,1,EQ,NSE,NSE
356865,1394,HINDUNILVR,HINDUSTAN UNILEVER,0,,0,0.05,1,EQ,NSE,NSE
358657,1401,SUPREMEENG-BE,SUPREME ENGINEERING,0,,0,0.01,1,EQ,NSE,NSE
359169,1403,HINDOILEXP,HINDUSTAN OIL EXPLORATION,0,,0,0.01,1,EQ,NSE,NSE
359937,1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,0,,0,0.05,1,EQ,NSE,NSE
361473,1412,AGI,AGI GREENPAC,0,,0,0.05,1,EQ,NSE,NSE
362241,1415,GLOBAL,GLOBAL EDUCATION,0,,0,0.01,1,EQ,NSE,NSE
364033,1422,66RJ30B-SG,SDL RJ 6.6% 2030,0,,0,0.01,100,EQ,NSE,NSE
364545,1424,HINDZINC,HINDUSTAN ZINC,0,,0,0.05,1,EQ,NSE,NSE
364801,1425,662AS30-SG,SDL AS 6.62% 2030,0,,0,0.01,100,EQ,NSE,NSE
365057,1426,MHHL-SM,MOHINI HEALTH&HYGIENE,0,,0,0.05,1500,EQ,NSE,NSE
365569,1428,662NL30-SG,SDL NL 6.62% 2030,0,,0,0.01,100,EQ,NSE,NSE
366081,1430,668MZ31-SG,SDL MZ 6.68% 2031,0,,0,0.01,100,EQ,NSE,NSE
366593,1432,668AP35A-SG,SDL AP 6.68% 2035,0,,0,0.01,100,EQ,NSE,NSE
367873,1437,668KA36-SG,SDL KA 6.68% 2036,0,,0,0.01,100,EQ,NSE,NSE
369153,1442,SANOFI,SANOFI INDIA,0,,0,0.05,1,EQ,NSE,NSE
369409,1443,671WB40-SG,SDL WB 6.71% 2040,0,,0,0.01,100,EQ,NSE,NSE
370177,1446,671TS40-SG,SDL TS 6.71% 2040,0,,0,0.01,100,EQ,NSE,NSE
370689,1448,HLVLTD,HLV,0,,0,0.01,1,EQ,NSE,NSE
370945,1449,593CG26-SG,SDL CG 5.93% 2026,0,,0,0.01,100,EQ,NSE,NSE
371969,1453,654KA30-SG,SDL KA 6.54% 2030,0,,0,0.01,100,EQ,NSE,NSE
372225,1454,655GA30A-SG,SDL GA 6.55% 2030,0,,0,0.01,100,EQ,NSE,NSE
372481,1455,HIL,HIL,0,,0,0.05,1,EQ,NSE,NSE
375553,1467,AKZOINDIA,AKZO NOBEL INDIA,0,,0,0.05,1,EQ,NSE,NSE
376833,1472,ACCURACY-BE,ACCURACY SHIPPING,0,,0,0.01,1,EQ,NSE,NSE
377857,1476,IDBI,IDBI BANK,0,,0,0.01,1,EQ,NSE,NSE
378881,1480,REPL,RUDRABHISHEK ENTERP,0,,0,0.01,1,EQ,NSE,NSE
380161,1485,IFBIND,IFB INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
381697,1491,IFCI,IFCI,0,,0,0.01,1,EQ,NSE,NSE
382465,1494,RBA,RESTAURANT BRAND ASIA,0,,0,0.01,1,EQ,NSE,NSE
383233,1497,SHIVAMILLS,SHIVA MILLS,0,,0,0.01,1,EQ,NSE,NSE
385793,1507,MOGSEC,MOTILALAMC - G5,0,,0,0.01,1,EQ,NSE,NSE
386049,1508,ASTERDM,ASTER DM HEALTHCARE,0,,0,0.05,1,EQ,NSE,NSE
387073,1512,INDHOTEL,THE INDIAN HOTELS CO.,0,,0,0.05,1,EQ,NSE,NSE
387329,1513,535RJ25-SG,SDL RJ 5.35% 2025,0,,0,0.01,100,EQ,NSE,NSE
387841,1515,INDIACEM,THE INDIA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE
388097,1516,654GA30A-SG,SDL GA 6.54% 2030,0,,0,0.01,100,EQ,NSE,NSE
389377,1521,INDIAGLYCO,INDIA GLYCOLS,0,,0,0.05,1,EQ,NSE,NSE
389633,1522,652KA30-SG,SDL KA 6.52% 2030,0,,0,0.01,100,EQ,NSE,NSE
390401,1525,656UP30-SG,SDL UP 6.56% 2030,0,,0,0.01,100,EQ,NSE,NSE
391169,1528,66ML30-SG,SDL ML 6.6% 2030,0,,0,0.01,100,EQ,NSE,NSE
391681,1530,INDIANHUME,INDIAN HUME PIPE CO.,0,,0,0.05,1,EQ,NSE,NSE
391937,1531,665KA35-SG,SDL KA 6.65% 2035,0,,0,0.01,100,EQ,NSE,NSE
392193,1532,668WB35-SG,SDL WB 6.68% 2035,0,,0,0.01,100,EQ,NSE,NSE
392961,1535,667TS50-SG,SDL TS 6.67% 2050,0,,0,0.01,100,EQ,NSE,NSE
397569,1553,RKEC-BE,RKEC PROJECTS,0,,0,0.01,1,EQ,NSE,NSE
401921,1570,GMMPFAUDLR,GMM PFAUDLER,0,,0,0.05,1,EQ,NSE,NSE
402433,1572,RVHL-BE,RAVINDER HEIGHTS,0,,0,0.01,1,EQ,NSE,NSE
403457,1576,GILLETTE,GILLETTE INDIA,0,,0,0.05,1,EQ,NSE,NSE
406017,1586,TARC-BE,TARC,0,,0,0.05,1,EQ,NSE,NSE
408065,1594,INFY,INFOSYS,0,,0,0.05,1,EQ,NSE,NSE
408833,1597,INGERRAND,INGERSOLL-RAND INDIA,0,,0,0.05,1,EQ,NSE,NSE
409089,1598,MGEL-BE,MANGALAM GLOBAL ENT,0,,0,0.01,1,EQ,NSE,NSE
412161,1610,GODHA-BE,GODHA CABCON INSULAT,0,,0,0.01,1,EQ,NSE,NSE
413185,1614,FAIRCHEMOR,FAIRCHEM ORGANICS,0,,0,0.05,1,EQ,NSE,NSE
414977,1621,TATAINVEST,TATA INVESTMENT CORP,0,,0,0.05,1,EQ,NSE,NSE
415745,1624,IOC,INDIAN OIL CORP,0,,0,0.01,1,EQ,NSE,NSE
416513,1627,LINDEINDIA,LINDE INDIA,0,,0,0.05,1,EQ,NSE,NSE
416769,1628,BECTORFOOD,MRS BECTORS FOOD SPE,0,,0,0.05,1,EQ,NSE,NSE
417281,1630,IONEXCHANG,ION EXCHANGE (INDIA),0,,0,0.05,1,EQ,NSE,NSE
418049,1633,IPCALAB,IPCA LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE
420865,1644,657HP30-SG,SDL HP 6.57% 2030,0,,0,0.01,100,EQ,NSE,NSE
421121,1645,66AS30A-SG,SDL AS 6.6% 2030,0,,0,0.01,100,EQ,NSE,NSE
